"siteID","date","radiation","max_temp","min_temp","precip"
"GRSM",2018-05-01,27.4115616534,25.8,3.65,0
"GRSM",2018-05-02,26.2303542196,27.66,7.54,0
"GRSM",2018-05-03,25.0824615808,28.58,10.27,0
"GRSM",2018-05-04,23.2748692728,27.67,11.77,0
"GRSM",2018-05-05,14.100092246,24.13,12.87,11.89
"GRSM",2018-05-06,16.4945079784,21.72,12.45,1.11
"GRSM",2018-05-07,22.0184447046,24.01,10.34,0
"GRSM",2018-05-08,16.670788714,23.99,10.07,6.12
"GRSM",2018-05-09,23.6671630767,26.11,10.49,0
"GRSM",2018-05-10,21.2963773374,25.85,12.57,0
"GRSM",2018-05-11,22.5513397333,28.75,13.98,0
"GRSM",2018-05-12,23.412062517,29.15,13.74,0
"GRSM",2018-05-13,24.1244325728,30.12,13.91,0
"GRSM",2018-05-14,23.9466329348,30.35,14.33,0
"GRSM",2018-05-15,13.578476861,25.93,15.44,6.8
"GRSM",2018-05-16,14.8902282008,24.35,16.01,1.48
"GRSM",2018-05-17,14.1416941326,25.91,15.1,19.51
"GRSM",2018-05-18,12.9243475374,24.94,15.62,8.42
"GRSM",2018-05-19,19.3865877755,26.63,15.72,1.61
"GRSM",2018-05-20,20.1715733568,27.28,15.92,0
"GRSM",2018-05-21,14.4853317789,26.59,16.11,2.57
"GRSM",2018-05-22,13.5703145664,25.77,16.26,8.74
"GRSM",2018-05-23,21.1324389326,27.85,16.01,0
"GRSM",2018-05-24,16.5567209995,28.64,15.73,23.48
"GRSM",2018-05-25,14.4986053842,27.19,16.4,13.43
"GRSM",2018-05-26,12.0126350036,26.21,17.52,15.95
"GRSM",2018-05-27,12.6764875705,27.01,17.77,6.62
"GRSM",2018-05-28,7.6295635584,22.56,17.51,8.04
"GRSM",2018-05-29,9.418523828,24,17.75,20.97
"GRSM",2018-05-30,11.0754254466,25.99,18.69,9.58
"GRSM",2018-05-31,12.9689947769,25.95,17.59,4.6
"GRSM",2018-06-01,20.091323868,25.95,16.29,1.18
"GRSM",2018-06-02,15.989566482,26.88,16.49,11.46
"GRSM",2018-06-03,23.4117796536,28.71,16.74,1.86
"GRSM",2018-06-04,25.8344907708,25.99,12.47,0
"GRSM",2018-06-05,26.3842962768,26.02,11.83,0
"GRSM",2018-06-06,27.8803396872,27.62,11.27,0
"GRSM",2018-06-07,27.4623827301,28.42,12.36,0
"GRSM",2018-06-08,26.0408423771,28.75,14.28,0
"GRSM",2018-06-09,18.619029372,28.64,15.24,5.66
"GRSM",2018-06-10,24.7397608323,29.24,15.96,0
"GRSM",2018-06-11,14.6981321356,26.19,17.05,10.22
"GRSM",2018-06-12,17.0435568829,28.06,16.82,6.71
"GRSM",2018-06-13,20.3265867016,26.5,17.22,1.34
"GRSM",2018-06-14,23.9556937605,29.62,17.39,0
"GRSM",2018-06-15,25.3378785795,30.33,16.61,0
"GRSM",2018-06-16,25.3519600638,30.95,16.97,0
"GRSM",2018-06-17,18.5971429896,30.59,17,4.54
"GRSM",2018-06-18,25.3145577828,31.01,16.89,0
"GRSM",2018-06-19,17.6829363633,30.32,17.74,21.67
"GRSM",2018-06-20,21.4009372085,29.37,18.6,0
"GRSM",2018-06-21,10.73389196,25.45,19,14.89
"GRSM",2018-06-22,15.023601222,27.78,18.17,2.9
"GRSM",2018-06-23,15.1595381807,27.55,17.94,2.89
"GRSM",2018-06-24,15.159648155,28.25,18.56,6.33
"GRSM",2018-06-25,16.192415142,28.62,17.97,10.84
"GRSM",2018-06-26,16.5966835552,28.99,17.85,11.62
"GRSM",2018-06-27,12.5158362392,24.52,17,38.05
"GRSM",2018-06-28,11.2688149954,24.31,17.6,16.63
"GRSM",2018-06-29,22.8334526577,29.38,17.54,0
"GRSM",2018-06-30,22.5372975828,30.44,18.51,1.68
"GRSM",2018-07-01,20.154095364,29.19,19.06,0
"GRSM",2018-07-02,20.1485099305,29.22,19.08,0
"GRSM",2018-07-03,22.70147,31.28,19,0
"GRSM",2018-07-04,22.30799856,31.43,19.44,0
"GRSM",2018-07-05,16.3966702437,30.85,19.28,12.23
"GRSM",2018-07-06,15.7365935985,29.64,19.02,9.35
"GRSM",2018-07-07,12.0328476852,25.89,18.68,5.22
"GRSM",2018-07-08,21.822322314,28.39,17.76,0
"GRSM",2018-07-09,23.908276872,28.71,16.53,0
"GRSM",2018-07-10,24.1351679085,29.34,16.85,1
"GRSM",2018-07-11,23.5681960683,30.69,18.26,0
"GRSM",2018-07-12,22.5828066798,30.08,18.5,0
"GRSM",2018-07-13,16.2811972905,29.8,18.75,11.53
"GRSM",2018-07-14,15.17215776,29.05,19.13,6.19
"GRSM",2018-07-15,21.5469845376,29.5,18.76,0
"GRSM",2018-07-16,13.272972669,27.68,19.56,14.04
"GRSM",2018-07-17,14.5050266725,28.76,19.66,2.51
"GRSM",2018-07-18,21.5019251216,28.99,18.63,0
"GRSM",2018-07-19,24.6728781348,29.42,16.46,0
"GRSM",2018-07-20,17.102643296,28.44,17.11,26.36
"GRSM",2018-07-21,17.3316292578,27.71,16.1,12.98
"GRSM",2018-07-22,15.7291207899,23.07,16.37,1.97
"GRSM",2018-07-23,21.4235509559,26.08,15.97,1.74
"GRSM",2018-07-24,13.9624220764,25.04,16.67,15.92
"GRSM",2018-07-25,21.6078712304,27.48,17.01,0
"GRSM",2018-07-26,24.4396533612,28.54,15.5,0
"GRSM",2018-07-27,23.627014272,28.16,15.75,0
"GRSM",2018-07-28,22.399048826,27.36,15.9,0
"GRSM",2018-07-29,18.134149455,28.85,15.36,7.62
"GRSM",2018-07-30,22.7396663886,29.24,16.98,0
"GRSM",2018-07-31,12.3208204419,26.02,18.31,14.1
"GRSM",2018-08-01,4.1373164645,19.96,17.84,50.29
"GRSM",2018-08-02,7.8429018828,21.93,17.53,34.12
"GRSM",2018-08-03,18.6225633594,26.63,17.99,0
"GRSM",2018-08-04,15.566925816,27.77,17.57,4.22
"GRSM",2018-08-05,22.0124687325,29.35,17.88,0
"GRSM",2018-08-06,15.631194171,29.2,18.48,8.34
"GRSM",2018-08-07,20.3669612497,29.12,18.75,0
"GRSM",2018-08-08,14.9376153268,28.57,18.56,17.41
"GRSM",2018-08-09,14.5894046727,27.59,18.05,7.35
"GRSM",2018-08-10,14.2330130071,26.11,17.11,8.16
"GRSM",2018-08-11,19.7280964635,27.2,17.6,0
"GRSM",2018-08-12,20.2911440648,27.84,17.73,0
"GRSM",2018-08-13,21.7656534501,27.38,16.09,0
"GRSM",2018-08-14,21.6776107556,26.89,15.66,0
"GRSM",2018-08-15,21.9434874924,27.59,15.83,0
"GRSM",2018-08-16,22.957120664,29.99,16.4,0
"GRSM",2018-08-17,15.6336469368,29.14,17.66,2.46
"GRSM",2018-08-18,9.8264215476,24.94,18.9,6.42
"GRSM",2018-08-19,11.5029368032,26.12,18.86,3.85
"GRSM",2018-08-20,13.4805848117,27.99,18.97,4.87
"GRSM",2018-08-21,10.5897104466,25.82,19.21,12.01
"GRSM",2018-08-22,13.0129698153,24.11,18.24,1.54
"GRSM",2018-08-23,20.9327947425,24.44,13.62,0
"GRSM",2018-08-24,23.0265840326,25.68,12.29,0
"GRSM",2018-08-25,22.647934676,26.21,13.02,0
"GRSM",2018-08-26,21.8039097184,28.46,15.54,0
"GRSM",2018-08-27,20.9932716342,29.1,16.77,0
"GRSM",2018-08-28,20.8196612064,29.83,17.39,0
"GRSM",2018-08-29,14.6589136965,28.84,17.75,2.68
"GRSM",2018-08-30,14.0450049204,28.66,18.13,5.43
"GRSM",2018-08-31,13.9528259744,28.32,17.64,2.91
"GRSM",2018-09-01,19.810692481,29.56,17.21,0
"GRSM",2018-09-02,14.506335648,29.34,17.25,6.48
"GRSM",2018-09-03,14.2915578272,29.8,17.73,3.83
"GRSM",2018-09-04,13.866648642,29.45,17.87,12.17
"GRSM",2018-09-05,12.66812173,28.81,18.66,2.2
"GRSM",2018-09-06,12.2530423202,28.57,18.81,9.67
"GRSM",2018-09-07,18.513737216,29.86,17.76,0
"GRSM",2018-09-08,12.9813316168,28.47,17.63,7.27
"GRSM",2018-09-09,12.54927692,28.8,18.27,18.85
"GRSM",2018-09-10,7.7334689306,24.6,18.92,24.59
"GRSM",2018-09-11,12.6310495805,25.7,18.53,1.82
"GRSM",2018-09-12,12.2692367434,28.71,18.39,13.43
"GRSM",2018-09-13,16.4339550192,28.71,18.21,0
"GRSM",2018-09-14,16.2511029184,28.56,18.17,0
"GRSM",2018-09-15,10.6011550624,26.94,18.5,2.8
"GRSM",2018-09-16,3.3588047136,21.03,18.86,27.08
"GRSM",2018-09-17,5.041905129,22.32,18.8,10.55
"GRSM",2018-09-18,14.5371866836,27.07,18.26,0
"GRSM",2018-09-19,17.3605573707,28.49,16.58,0
"GRSM",2018-09-20,17.2569294354,29.25,16.95,0
"GRSM",2018-09-21,16.5338145396,28.84,17.13,0
"GRSM",2018-09-22,16.25094576,28.28,16.84,1.69
"GRSM",2018-09-23,11.4035932023,27.04,16.83,6.97
"GRSM",2018-09-24,7.2464317965,22.67,17.08,4.44
"GRSM",2018-09-25,9.5585514167,25.45,17.58,3.33
"GRSM",2018-09-26,3.980537134,21.25,18.4,31.36
"GRSM",2018-09-27,5.3739393015,21.71,17.81,25.56
"GRSM",2018-09-28,11.138508196,22.47,16.17,0
"GRSM",2018-09-29,15.5839525632,25.52,15.16,0
"GRSM",2018-09-30,16.437006897,26.97,15.03,0
"GRSM",2018-10-01,15.0762898145,26.14,15.93,0
"GRSM",2018-10-02,12.7660622412,24.13,16.29,0.56
"GRSM",2018-10-03,14.9857292896,26.58,16.18,0
"GRSM",2018-10-04,15.6161642978,27.91,16.19,0
"GRSM",2018-10-05,15.5735998419,28.39,16.35,0
"GRSM",2018-10-06,15.2153566464,28.72,16.82,0
"GRSM",2018-10-07,14.1091444104,27.87,17.47,1.27
"GRSM",2018-10-08,13.4493734565,26.68,17.12,0
"GRSM",2018-10-09,11.65712796,25.2,17.49,0.6
"GRSM",2018-10-10,8.7165397816,25.54,17.71,33.59
"GRSM",2018-10-11,7.5476199304,22.64,16.24,15.39
"GRSM",2018-10-12,15.3246691032,19.34,7.66,0
"GRSM",2018-10-13,13.3575644485,16.68,7.69,0.35
"GRSM",2018-10-14,11.0014664859,19.34,8.33,2.53
"GRSM",2018-10-15,11.1126748478,24.01,11.56,5.9
"GRSM",2018-10-16,5.259395372,17.85,13.44,10.95
"GRSM",2018-10-17,10.253425107,18.2,11.24,0
"GRSM",2018-10-18,14.611316445,17.85,5.5,0
"GRSM",2018-10-19,11.5477960878,19.88,5.05,10.43
"GRSM",2018-10-20,9.6678642557,16.2,6.33,9.17
"GRSM",2018-10-21,14.7780616976,12.81,-0.35,0
"GRSM",2018-10-22,15.4664240616,15.99,-0.7,0
"GRSM",2018-10-23,14.9622725264,17.34,1.52,0
"GRSM",2018-10-24,14.4354776295,17.37,2.41,0
"GRSM",2018-10-25,8.6288150711,12.78,3.42,22.6
"GRSM",2018-10-26,7.7134262538,13.23,4.94,8.55
"GRSM",2018-10-27,4.7595407488,9.43,5.99,0
"GRSM",2018-10-28,13.3437127027,17.78,3.53,0
"GRSM",2018-10-29,12.8204852175,16.17,2.95,0
"GRSM",2018-10-30,13.9153734579,19.54,1.41,0
"GRSM",2018-10-31,13.5332493974,21.46,3.58,0
"GRSM",2018-11-01,8.8525151025,20.45,7.52,8.9
"GRSM",2018-11-02,5.3661233756,13.78,9.14,1.5
"GRSM",2018-11-03,11.595418623,13.67,1.39,0
"GRSM",2018-11-04,9.5354749308,16.41,0.85,9.67
"GRSM",2018-11-05,9.3264438115,20.36,4.41,18.86
"GRSM",2018-11-06,9.6962995718,18.97,8.61,0
"GRSM",2018-11-07,11.7007643456,19.5,4.63,0
"GRSM",2018-11-08,5.9606537524,14.08,6.14,2.51
"GRSM",2018-11-09,3.9490345024,12.11,7.13,11.83
"GRSM",2018-11-10,8.581540404,7.32,-1.4,0
"GRSM",2018-11-11,11.8292834816,11.79,-4.16,0
"GRSM",2018-11-12,6.3560180464,7.64,-1.18,49.95
"GRSM",2018-11-13,5.4274416696,8.36,3.06,1.83
"GRSM",2018-11-14,3.4107073272,7.43,3.14,20.64
"GRSM",2018-11-15,4.3214895933,7.34,1.73,3.19
"GRSM",2018-11-16,10.547128415,10.7,-2.73,0
"GRSM",2018-11-17,11.2940358596,14.72,-2.3,0
"GRSM",2018-11-18,10.9266285361,14.98,-0.99,0
"GRSM",2018-11-19,8.2468154025,17.02,0.34,2.25
"GRSM",2018-11-20,6.8794311609,8.55,0.94,0
"GRSM",2018-11-21,10.1617438135,10.82,-3.02,0
"GRSM",2018-11-22,10.6710790792,14.34,-2.02,0
"GRSM",2018-11-23,6.5350294376,9.45,-1.05,16.53
"GRSM",2018-11-24,8.242710512,10.89,0.84,0
"GRSM",2018-11-25,9.458116028,14.34,1.12,0.42
"GRSM",2018-11-26,6.9712732296,9,0.68,0
"GRSM",2018-11-27,4.0796161554,0.47,-3.82,0
"GRSM",2018-11-28,8.0567181156,1.97,-7.69,0
"GRSM",2018-11-29,8.03601418,6.28,-6.67,5.49
"GRSM",2018-11-30,7.9698983451,11.47,-1.74,21.1
"GRSM",2018-12-01,6.126002248,15.55,5.11,14.7
"GRSM",2018-12-02,8.0675086881,19.5,8.38,0
"GRSM",2018-12-03,7.5978021476,13.72,4.05,0
"GRSM",2018-12-04,3.6880608385,4.39,0.55,0
"GRSM",2018-12-05,3.1918859784,0.77,-2.35,0
"GRSM",2018-12-06,9.1414806288,5.35,-6.86,0
"GRSM",2018-12-07,8.4545198808,6.04,-4.46,0
"GRSM",2018-12-08,3.1377254625,4.32,0.07,34.89
"GRSM",2018-12-09,1.8627083464,2.76,0.44,7.32
"GRSM",2018-12-10,4.9182158022,4.42,-0.65,0
"GRSM",2018-12-11,8.7482039475,7.67,-3.49,0
"GRSM",2018-12-12,8.96381906,7.73,-4.2,0
"GRSM",2018-12-13,6.994440064,12.05,-1.41,2.24
"GRSM",2018-12-14,5.4734394372,11.83,3,8.62
"GRSM",2018-12-15,3.9398173325,12.04,6.12,2.37
"GRSM",2018-12-16,4.1441681796,8.45,4.06,0
"GRSM",2018-12-17,8.0785329935,11.83,1.67,0
"GRSM",2018-12-18,9.371288849,12.51,-1.61,0
"GRSM",2018-12-19,8.759501759,10.57,-1.07,0
"GRSM",2018-12-20,5.5473114086,9.09,0.65,34.34
"GRSM",2018-12-21,2.6913225258,6.7,3.24,28.95
"GRSM",2018-12-22,7.0054113864,6.59,-0.81,0
"GRSM",2018-12-23,6.4727159,6.57,-3.51,4.2
"GRSM",2018-12-24,8.835493419,7.86,-3.11,0
"GRSM",2018-12-25,8.8200615486,7.56,-3.23,0
"GRSM",2018-12-26,9.565173648,11.83,-2.21,0
"GRSM",2018-12-27,7.2766068237,14.3,-0.42,53.78
"GRSM",2018-12-28,6.162034905,14.16,4.15,15.4
"GRSM",2018-12-29,6.65118097,12.54,5.32,0
"GRSM",2018-12-30,7.8935723755,14.11,4.89,1.59
"GRSM",2018-12-31,6.5982967376,18.02,6.62,9.14
"GRSM",2019-01-01,7.0392900944,15.29,6.97,0
"GRSM",2019-01-02,3.7717341872,10.24,4.96,18.02
"GRSM",2019-01-03,3.668753634,10.75,5.64,8.79
"GRSM",2019-01-04,6.0502206744,16.04,6.16,11.21
"GRSM",2019-01-05,7.569339168,11.37,2.64,0
"GRSM",2019-01-06,10.0717575624,16.21,-0.29,0
"GRSM",2019-01-07,9.987247494,17.91,1.82,0.29
"GRSM",2019-01-08,8.8327199232,15.94,4.58,0
"GRSM",2019-01-09,6.8663341496,6.22,-0.98,0
"GRSM",2019-01-10,8.2327366485,3.76,-5.32,0
"GRSM",2019-01-11,10.3438291,8.39,-6.4,0
"GRSM",2019-01-12,6.934146268,7.56,-3.2,15.28
"GRSM",2019-01-13,3.3454990353,5.83,1.62,3.07
"GRSM",2019-01-14,2.8216304667,3.76,1.28,0
"GRSM",2019-01-15,5.75343967,4.01,-1.48,0
"GRSM",2019-01-16,7.837415874,5.32,-2.67,0
"GRSM",2019-01-17,5.1252123545,4.58,-1.96,4.1
"GRSM",2019-01-18,8.752484277,9.13,-0.22,0
"GRSM",2019-01-19,6.8224473303,11.89,2.11,34.87
"GRSM",2019-01-20,6.3628356528,1.78,-4.05,0
"GRSM",2019-01-21,10.0538761629,-0.99,-11.8,0
"GRSM",2019-01-22,11.9181829905,8.59,-10.02,0
"GRSM",2019-01-23,9.0580196665,13.87,-4.98,39.63
"GRSM",2019-01-24,6.9843700003,7.13,0.77,0
"GRSM",2019-01-25,8.8510605711,3.44,-4.94,0
"GRSM",2019-01-26,10.93282568,5.04,-6.86,0
"GRSM",2019-01-27,11.3914265964,7.47,-5.51,0
"GRSM",2019-01-28,11.8101460225,10.77,-3.49,1.28
"GRSM",2019-01-29,7.7828641668,5.71,-4.31,5.03
"GRSM",2019-01-30,9.482614029,-1.49,-9.97,0
"GRSM",2019-01-31,11.740193285,3.79,-8.76,0
"GRSM",2019-02-01,11.8618141224,7.19,-5.79,0
"GRSM",2019-02-02,12.885946932,16.15,-1.87,0
"GRSM",2019-02-03,12.4300231854,16.29,0.67,0
"GRSM",2019-02-04,12.3616266446,16.21,1.03,1.53
"GRSM",2019-02-05,9.6500706588,20.05,3.29,3.06
"GRSM",2019-02-06,10.39462275,18.42,7.88,1.71
"GRSM",2019-02-07,8.2569061459,22.99,11.18,6.35
"GRSM",2019-02-08,7.8576138609,11.03,4.26,0
"GRSM",2019-02-09,12.4240448376,10.5,-2.37,0
"GRSM",2019-02-10,6.6763038648,6.18,-1.16,7.66
"GRSM",2019-02-11,8.5979728218,12.39,1.91,14.34
"GRSM",2019-02-12,8.954490324,15.22,3.79,23.98
"GRSM",2019-02-13,10.7730727808,7.84,-1.62,0
"GRSM",2019-02-14,14.494924573,14.55,-3.16,0
"GRSM",2019-02-15,9.66373967,13.17,0.31,16.02
"GRSM",2019-02-16,9.7916407632,12.17,3.6,1.53
"GRSM",2019-02-17,7.17129005,11.58,3.47,26.14
"GRSM",2019-02-18,8.5998869232,9.74,2.74,0
"GRSM",2019-02-19,8.1989917425,7.83,-1.33,22.26
"GRSM",2019-02-20,10.0860796384,13.33,0.66,18.2
"GRSM",2019-02-21,6.3707169418,13.26,6.62,20.19
"GRSM",2019-02-22,4.7009968036,12.08,7.57,25.46
"GRSM",2019-02-23,6.5090065986,14.38,7.94,62.55
"GRSM",2019-02-24,10.7773656816,13.94,5.74,0
"GRSM",2019-02-25,15.127564888,12.1,-1.4,0
"GRSM",2019-02-26,16.6246381905,16.02,-1.46,0.7
"GRSM",2019-02-27,16.3384001221,18.74,2.13,0
"GRSM",2019-02-28,8.6630090028,13.17,7.07,1.72
"GRSM",2019-03-01,5.3941358547,12.43,7.58,11.59
"GRSM",2019-03-02,12.7224767474,13.64,4.37,0
"GRSM",2019-03-03,6.5729140365,9.16,3.57,22.94
"GRSM",2019-03-04,8.0782081744,1.98,-2.76,0
"GRSM",2019-03-05,13.4281908205,2.43,-5.97,0
"GRSM",2019-03-06,16.870191752,3.06,-8.89,0
"GRSM",2019-03-07,18.9854796628,10.29,-6.93,0
"GRSM",2019-03-08,10.93506865,8.52,-0.58,14.14
"GRSM",2019-03-09,13.1991261363,15.72,2.48,21.25
"GRSM",2019-03-10,17.8141453582,20.14,5.72,0
"GRSM",2019-03-11,12.1835062954,12.03,4.9,1.72
"GRSM",2019-03-12,18.8353137146,15.62,0.57,0
"GRSM",2019-03-13,19.5082679292,19.18,1.76,0
"GRSM",2019-03-14,13.3575618032,19.43,6.17,13.17
"GRSM",2019-03-15,14.955039117,18.78,9.06,0
"GRSM",2019-03-16,17.2241046405,10.62,-0.39,0
"GRSM",2019-03-17,20.2524431146,13.46,-2.63,0
"GRSM",2019-03-18,17.9411710584,9.44,-2.13,0
"GRSM",2019-03-19,20.391161967,12,-3.64,0
"GRSM",2019-03-20,21.3463037673,15.69,-3.15,0
"GRSM",2019-03-21,13.002214599,10.66,-0.41,2.53
"GRSM",2019-03-22,19.6183478805,14.91,0.81,0
"GRSM",2019-03-23,21.2499196416,16.38,-1.26,0
"GRSM",2019-03-24,21.9798074552,20.64,-0.11,0
"GRSM",2019-03-25,12.8464678852,14.08,2.66,11.67
"GRSM",2019-03-26,12.5946493232,11.94,4.35,0
"GRSM",2019-03-27,20.7765931516,16.52,0.54,0
"GRSM",2019-03-28,21.9386562537,19.13,0.72,0
"GRSM",2019-03-29,21.9259583736,20.89,2.54,0
"GRSM",2019-03-30,16.1962204416,23.14,4.97,16.78
"GRSM",2019-03-31,10.594238004,9.27,3.08,0
"GRSM",2019-04-01,20.8293303823,11.83,-3.15,0
"GRSM",2019-04-02,17.2871252017,9.99,-1.08,0
"GRSM",2019-04-03,23.2417578464,19.38,-1.24,0
"GRSM",2019-04-04,17.1574666263,21.95,1.74,13.22
"GRSM",2019-04-05,14.438779271,19.18,5.11,3.02
"GRSM",2019-04-06,20.2586598824,23.04,7.54,0
"GRSM",2019-04-07,14.1209363028,23.88,9.92,7.53
"GRSM",2019-04-08,8.5744860412,20.25,12.87,36.88
"GRSM",2019-04-09,9.9145900515,21.33,12.8,7
"GRSM",2019-04-10,21.5626478024,25.35,8.38,0
"GRSM",2019-04-11,21.1232007684,25.69,9.43,0
"GRSM",2019-04-12,16.8438122256,24.39,12.94,1.82
"GRSM",2019-04-13,10.9871636096,23.07,13.61,2.87
"GRSM",2019-04-14,12.034190691,23.1,12.65,21.75
"GRSM",2019-04-15,17.1189825042,13.86,3.4,0
"GRSM",2019-04-16,25.6017061602,24.54,1.64,0
"GRSM",2019-04-17,24.6124991136,25.59,4.82,0
"GRSM",2019-04-18,16.0218348948,25.24,9.64,24.99
"GRSM",2019-04-19,10.636434924,19.84,11.18,57.22
"GRSM",2019-04-20,7.472471013,7.82,3.88,0
"GRSM",2019-04-21,19.6904516144,16.29,4.21,0
"GRSM",2019-04-22,25.5157563344,24.34,4.01,0
"GRSM",2019-04-23,25.0705200512,26.28,6.63,0
"GRSM",2019-04-24,23.35497808,26.89,9.8,0
"GRSM",2019-04-25,11.7862646238,21.22,11.74,8.65
"GRSM",2019-04-26,7.3232917842,17.31,11.91,5.9
"GRSM",2019-04-27,25.5145122887,22.68,3.99,0
"GRSM",2019-04-28,24.7751799283,24.72,6.99,0
"GRSM",2019-04-29,25.2181303458,27.17,8.4,0
"GRSM",2019-04-30,24.0551744992,28.52,10.96,0
"GRSM",2019-05-01,20.6786677293,26.87,13.37,0
"GRSM",2019-05-02,19.2868822205,27.41,15.02,0
"GRSM",2019-05-03,14.8327919168,25.23,12.98,2.94
"GRSM",2019-05-04,12.0866621724,22.64,13.53,28.32
"GRSM",2019-05-05,9.88621532,20.74,13.66,12.82
"GRSM",2019-05-06,21.6686015416,23.34,10.56,0
"GRSM",2019-05-07,24.2405933206,25.75,10.16,0
"GRSM",2019-05-08,17.6468440544,27.36,12,2.75
"GRSM",2019-05-09,17.3547345279,23.25,13.49,0
"GRSM",2019-05-10,13.8982143751,25.68,15.02,11.5
"GRSM",2019-05-11,7.2009181294,20.73,15.84,43.64
"GRSM",2019-05-12,6.13151771,19.62,15.63,27.6
"GRSM",2019-05-13,14.3654239696,17.83,10.8,0
"GRSM",2019-05-14,22.8316642958,17.86,5.61,0
"GRSM",2019-05-15,24.5723146935,18.95,5.08,0
"GRSM",2019-05-16,27.6190847424,25.17,6.83,1.87
"GRSM",2019-05-17,26.3613380214,27.26,10.45,0
"GRSM",2019-05-18,24.8419490175,29.2,13.82,0
"GRSM",2019-05-19,23.055654215,28.17,14.65,0
"GRSM",2019-05-20,20.4333453312,26.98,15.54,0
"GRSM",2019-05-21,26.4263459254,28.45,11.06,0
"GRSM",2019-05-22,25.4008192626,29.6,13.37,0
"GRSM",2019-05-23,22.5166686768,29.37,16.22,0
"GRSM",2019-05-24,22.8809163149,29.83,16.42,0
"GRSM",2019-05-25,22.8470729841,30.35,16.79,0
"GRSM",2019-05-26,22.9173826728,30.39,16.59,0
"GRSM",2019-05-27,21.7875696155,29.46,16.94,0
"GRSM",2019-05-28,22.7411435748,29.82,16.62,0
"GRSM",2019-05-29,23.12711778,30.35,16.88,0
"GRSM",2019-05-30,16.6561336287,29.66,17.15,4.28
"GRSM",2019-05-31,18.3739810618,25.63,16.41,0
"GRSM",2019-06-01,24.7950331944,26.28,12.5,0
"GRSM",2019-06-02,25.45510632,27.58,12.89,0
"GRSM",2019-06-03,23.1459587268,26.09,13.59,0
"GRSM",2019-06-04,26.1746891611,27.69,11.94,0
"GRSM",2019-06-05,13.770154629,23.8,14.56,9.02
"GRSM",2019-06-06,9.8962006143,23.44,17.13,4.41
"GRSM",2019-06-07,10.7089720656,24.44,17.65,22.86
"GRSM",2019-06-08,8.1071959946,22.45,17.53,10.18
"GRSM",2019-06-09,10.580896806,24.27,17.73,3.58
"GRSM",2019-06-10,9.4781361033,23.81,18,12.72
"GRSM",2019-06-11,21.8497775996,23.67,12.87,0
"GRSM",2019-06-12,13.4025722245,21.49,13.14,11.53
"GRSM",2019-06-13,17.1525972852,21.13,13.3,0
"GRSM",2019-06-14,28.7465215545,24.49,7.26,0
"GRSM",2019-06-15,28.439851683,26.37,9.16,0
"GRSM",2019-06-16,26.6469939061,29.53,13.79,0
"GRSM",2019-06-17,18.5473403304,29.95,15.97,10.32
"GRSM",2019-06-18,9.5512045486,23.93,18.14,8.6
"GRSM",2019-06-19,12.0344440269,25.65,18.2,17.76
"GRSM",2019-06-20,12.4716397105,24.31,16.88,5.7
"GRSM",2019-06-21,16.769889523,27.05,16.21,15.61
"GRSM",2019-06-22,14.4049060188,24.97,16.37,8.56
"GRSM",2019-06-23,15.8378741868,26.82,16.99,4.22
"GRSM",2019-06-24,17.363046165,28.61,17.21,7.11
"GRSM",2019-06-25,21.336175074,26.07,16.41,0
"GRSM",2019-06-26,25.681391512,28.32,15.09,0
"GRSM",2019-06-27,19.5090649234,29.97,15.84,3.54
"GRSM",2019-06-28,17.7727858196,28.86,17.08,4
"GRSM",2019-06-29,25.2578910126,29.43,16.31,0
"GRSM",2019-06-30,18.5141859084,29.9,16.95,14.28
"GRSM",2019-07-01,23.6362219728,30.06,18.07,0
"GRSM",2019-07-02,24.4299454245,30.65,17.93,0
"GRSM",2019-07-03,18.335405,30.41,17.59,6.65
"GRSM",2019-07-04,24.51870112,29.93,17.34,0
"GRSM",2019-07-05,23.8497960366,30.35,18.11,0
"GRSM",2019-07-06,15.5106576495,29.25,19.27,2.69
"GRSM",2019-07-07,16.745073084,30.34,18.93,8.81
"GRSM",2019-07-08,22.7167388751,30.62,18.75,0
"GRSM",2019-07-09,17.04794508,30.95,18.75,2.19
"GRSM",2019-07-10,21.0682312093,30.47,19.49,0
"GRSM",2019-07-11,13.6796255544,29.07,20.03,17.57
"GRSM",2019-07-12,12.8197077678,28.34,20.02,12.28
"GRSM",2019-07-13,13.086827304,28.35,19.8,9.94
"GRSM",2019-07-14,17.347720368,27.03,18.89,0
"GRSM",2019-07-15,21.1009840278,28.69,18.29,0
"GRSM",2019-07-16,22.6331862606,30.65,18.88,0
"GRSM",2019-07-17,10.276665425,25.01,19.09,3.85
"GRSM",2019-07-18,13.8651853536,28.81,20.05,4.64
"GRSM",2019-07-19,16.3285215198,30.32,19.12,16.18
"GRSM",2019-07-20,14.23106708,28.8,19.6,22.03
"GRSM",2019-07-21,19.4815595988,28.98,19.5,0.48
"GRSM",2019-07-22,10.7732872842,26.04,19.58,71.2
"GRSM",2019-07-23,7.8810640572,22.3,17.89,21.04
"GRSM",2019-07-24,24.3024558656,24.49,12.41,0
"GRSM",2019-07-25,25.9966556552,25.95,11.78,0
"GRSM",2019-07-26,25.9255770543,27.08,12.59,0
"GRSM",2019-07-27,24.293679432,27.69,14.72,0
